,ios_current_ratings,ios_all_ratings,ios_file_size,android_avg_rating,android_total_ratings,android_rating_1,android_rating_2,android_rating_3,android_rating_4,android_rating_5,android_file_size
2016-07-29 08:30:00,19710,120352,110,3.9,1775920,260117,93281,162717,237586,1022219,58
2016-07-29 08:40:00,19710,120352,110,3.9,1775920,260117,93281,162717,237586,1022219,58
2016-07-29 08:50:00,19710,120352,110,3.9,1775920,260117,93281,162717,237586,1022219,58
2016-07-29 09:00:00,19710,120352,110,3.9,1775920,260117,93281,162717,237586,1022219,58
2016-07-29 09:10:00,19710,120352,110,3.9,1775920,260117,93281,162717,237586,1022219,58
2016-07-29 09:20:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 09:30:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 09:40:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 09:50:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 10:00:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 10:10:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 10:20:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 10:30:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 10:40:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 10:50:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 11:00:00,19710,120352,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 11:10:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 11:20:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 11:30:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 11:40:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 11:50:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 12:00:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 12:10:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 12:20:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 12:30:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 12:40:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 12:50:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 13:00:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 13:10:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 13:20:00,19896,120522,110,3.9,1784487,260910,93573,163291,238482,1028231,58
2016-07-29 13:30:00,19896,120522,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 13:40:00,19896,120522,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 13:50:00,19896,120522,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 14:00:00,19896,120522,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 14:10:00,19896,120522,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 14:20:00,19896,120522,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 14:30:00,19896,120522,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 14:40:00,19896,120522,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 14:50:00,19896,120522,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 15:00:00,19896,120522,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 15:10:00,19896,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 15:20:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 15:30:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 15:40:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 15:50:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 16:00:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 16:10:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 16:20:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 16:30:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 16:40:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 16:50:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 17:00:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 17:10:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 17:20:00,20093,120699,110,3.9,1792274,261797,93895,163899,239452,1033231,58
2016-07-29 17:30:00,20093,120699,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 17:40:00,20093,120699,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 17:50:00,20093,120699,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 18:00:00,20093,120699,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 18:10:00,20093,120699,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 18:20:00,20093,120699,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 18:30:00,20093,120699,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 18:40:00,20093,120699,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 18:50:00,20093,120699,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 19:00:00,20093,120699,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 19:10:00,20093,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 19:20:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 19:30:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 19:40:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 19:50:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 20:00:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 20:10:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 20:20:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 20:30:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 20:40:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 20:50:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 21:00:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 21:10:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 21:20:00,20376,120971,110,3.9,1799443,262587,94159,164519,240408,1037770,58
2016-07-29 21:30:00,20376,120971,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 21:40:00,20376,120971,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 21:50:00,20376,120971,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 22:00:00,20376,120971,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 22:10:00,20376,120971,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 22:20:00,20376,120971,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 22:30:00,20376,120971,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 22:40:00,20376,120971,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 22:50:00,20376,120971,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 23:00:00,20376,120971,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 23:10:00,20607,121189,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-29 23:20:00,20607,121189,110,3.9,1804362,263136,94361,164977,241110,1040778,58
2016-07-30 17:10:00,21270,121798,110,3.9,1828788,266037,95364,167093,244454,1055840,60
2016-07-30 17:20:00,21270,121798,110,3.9,1828788,266037,95364,167093,244454,1055840,60
2016-07-30 17:30:00,21270,121798,110,3.9,1828788,266037,95364,167093,244454,1055840,60
2016-07-30 17:40:00,21270,121798,110,3.9,1839321,266728,95647,167821,246069,1063056,60
2016-07-30 17:50:00,21270,121798,110,3.9,1839321,266728,95647,167821,246069,1063056,60
2016-07-30 23:20:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-30 23:30:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-30 23:40:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-30 23:50:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 00:00:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 00:10:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 00:20:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 00:30:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 00:40:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 00:50:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 01:00:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 01:10:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 01:20:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 01:30:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 01:40:00,1261,123267,104,4.0,1852512,267332,95986,168615,248481,1072098,60
2016-07-31 01:50:00,1261,123267,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 02:00:00,1261,123267,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 02:10:00,1261,123267,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 02:20:00,1261,123267,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 02:30:00,1261,123267,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 02:40:00,1261,123267,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 02:50:00,1261,123267,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 03:00:00,1261,123267,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 03:10:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 03:20:00,2889,123267,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 03:30:00,1261,123267,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 03:40:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 03:50:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 04:00:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 04:10:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 04:20:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 04:30:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 04:40:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 04:50:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 05:00:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 05:10:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 05:20:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 05:30:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 05:40:00,2889,124716,104,4.0,1865618,267886,96269,169319,250747,1081397,60
2016-07-31 05:50:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 06:00:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 06:10:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 06:20:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 06:30:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 06:40:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 06:50:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 07:00:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 07:10:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 07:20:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 07:30:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 07:40:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 07:50:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 08:00:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 08:10:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 08:20:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 08:30:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 08:40:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 08:50:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 09:00:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 09:10:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 09:20:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 09:30:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 09:40:00,2889,124716,104,4.0,1879972,269462,96684,170175,253295,1090356,60
2016-07-31 09:50:00,2889,124716,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 10:00:00,2889,124716,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 10:10:00,2889,124716,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 10:20:00,2889,124716,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 10:30:00,2889,124716,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 10:40:00,2889,124716,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 10:50:00,2889,124716,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 11:00:00,2889,124716,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 11:10:00,2889,124716,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 11:20:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 11:30:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 11:40:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 11:50:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 12:00:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 12:10:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 12:20:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 12:30:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 12:40:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 12:50:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 13:00:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 13:10:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 13:20:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 13:30:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 13:40:00,5752,127471,104,4.0,1898038,274640,97566,171163,255639,1099030,60
2016-07-31 13:50:00,5752,127471,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 14:00:00,5752,127471,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 14:10:00,5752,127471,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 14:20:00,5752,127471,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 14:30:00,5752,127471,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 14:40:00,5752,127471,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 14:50:00,5752,127471,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 15:00:00,5752,127471,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 15:10:00,5752,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 15:20:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 15:30:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 15:40:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 15:50:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 16:00:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 16:10:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 16:20:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 16:30:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 16:40:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 16:50:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 17:00:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 17:10:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 17:20:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 17:30:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 17:40:00,11835,133419,104,3.9,1920014,284621,98851,172190,257568,1106784,60
2016-07-31 17:50:00,11835,133419,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 18:00:00,11835,133419,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 18:10:00,11835,133419,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 18:20:00,11835,133419,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 18:30:00,11835,133419,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 18:40:00,11835,133419,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 18:50:00,11835,133419,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 19:00:00,11835,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 19:10:00,17856,133419,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 19:20:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 19:30:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 19:40:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 19:50:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 20:00:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 20:10:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 20:20:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 20:30:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 20:40:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 20:50:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 21:00:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 21:10:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 21:20:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 21:30:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 21:40:00,17856,139213,104,3.9,1941505,295353,100244,173046,259180,1113682,60
2016-07-31 21:50:00,17856,139213,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 22:00:00,17856,139213,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 22:10:00,17856,139213,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 22:20:00,17856,139213,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 22:30:00,17856,139213,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 22:40:00,17856,139213,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 22:50:00,17856,139213,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 23:00:00,17856,139213,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 23:10:00,17856,139213,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 23:20:00,22193,143350,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 23:30:00,22193,143350,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 23:40:00,22193,143350,104,3.9,1954991,302864,101244,173651,259919,1117313,60
2016-07-31 23:50:00,22193,143350,104,3.9,1954991,302864,101244,173651,259919,1117313,60
